user_id,signup_date,loyalty_status,age,city,avg_rating_given,churned,was_referred
R08431,2024-09-03,Platinum,30,Lagos,3.8,1,0
R08432,2025-04-07,Silver,28,Nairobi,4.9,0,0
R08433,2023-06-22,Silver,34,Cairo,4.1,0,1
R08434,2025-01-20,Bronze,24,Lagos,4.6,0,0
R08435,2023-12-02,Silver,39,Nairobi,4.8,1,0
R08436,2024-10-13,Silver,45,Lagos,3.9,0,1
R08437,2023-09-15,Bronze,50,Cairo,5.0,0,0
R08438,2024-01-04,Platinum,43,Lagos,4.5,0,1
R08439,2023-10-07,Gold,44,Lagos,4.1,0,0
R08440,2023-08-30,Bronze,37,Cairo,4.1,0,0
R08441,2024-01-15,Gold,27,Lagos,4.7,0,1
R08442,2025-04-13,Bronze,38,Lagos,5.0,0,1
R08443,2025-03-12,Bronze,32,Lagos,5.0,1,0
R08444,2024-10-30,Bronze,18,Nairobi,4.6,0,1
R08445,2023-06-02,Bronze,48,Cairo,4.6,0,0
R08446,2023-09-26,Bronze,38,Cairo,4.8,0,0
R08447,2023-12-26,Silver,18,Nairobi,4.6,0,0
R08448,2024-05-07,Platinum,40,Cairo,4.1,0,0
R08449,2023-05-25,Bronze,31,Lagos,5.0,0,0
R08450,2024-09-11,Bronze,41,Lagos,5.0,0,1
R08451,2023-04-27,Silver,32,Lagos,4.4,0,1
R08452,2025-04-15,Bronze,47,Lagos,4.7,0,0
R08453,2023-05-15,Silver,42,Nairobi,4.3,0,1
R08454,2025-02-27,Silver,34,Cairo,4.2,0,0
R08455,2025-04-15,Platinum,38,Nairobi,4.9,0,0
R08456,2024-04-03,Silver,31,Lagos,4.1,0,0
R08457,2025-03-06,Silver,18,Nairobi,4.2,0,0
R08458,2024-06-21,Bronze,42,Lagos,3.8,0,0
R08459,2024-06-30,Silver,18,Cairo,4.5,0,0
R08460,2024-02-01,Bronze,41,Nairobi,4.8,0,0
R08461,2025-03-05,Bronze,35,Nairobi,3.8,0,0
R08462,2024-02-10,Silver,42,Nairobi,4.4,0,1
R08463,2024-03-02,Gold,34,Nairobi,4.2,0,0
R08464,2024-10-08,Bronze,49,Cairo,4.9,0,1
R08465,2024-06-04,Bronze,28,Cairo,4.4,1,0
R08466,2024-10-01,Bronze,30,Cairo,4.7,0,0
R08467,2024-02-17,Bronze,18,Cairo,4.3,0,1
R08468,2024-01-23,Bronze,33,Cairo,4.7,0,0
R08469,2025-01-28,Bronze,45,Lagos,4.7,0,0
R08470,2025-03-10,Silver,36,Lagos,4.6,0,0
R08471,2023-11-10,Silver,22,Lagos,4.1,0,1
R08472,2024-01-10,Bronze,51,Cairo,3.9,0,0
R08473,2024-04-04,Bronze,35,Nairobi,3.8,0,0
R08474,2023-10-09,Bronze,31,Cairo,4.4,0,0
R08475,2023-05-18,Platinum,37,Cairo,4.7,0,1
R08476,2024-08-30,Bronze,28,Lagos,5.0,0,1
R08477,2024-12-21,Gold,47,Cairo,5.0,0,1
R08478,2025-01-16,Bronze,27,Cairo,4.7,0,1
R08479,2024-10-28,Bronze,27,Nairobi,4.8,0,0
R08480,2024-05-10,Bronze,26,Cairo,3.9,0,0
R08481,2023-08-29,Silver,33,Lagos,4.4,0,1
R08482,2024-09-24,Gold,33,Cairo,4.4,1,1
R08483,2025-01-22,Bronze,35,Cairo,4.3,0,0
R08484,2024-06-29,Bronze,27,Lagos,5.0,0,1
R08485,2023-05-19,Silver,25,Nairobi,4.6,0,1
R08486,2024-12-23,Silver,43,Nairobi,4.8,0,0
R08487,2023-08-27,Bronze,27,Nairobi,4.0,0,0
R08488,2024-01-27,Bronze,26,Nairobi,4.6,0,0
R08489,2023-11-22,Bronze,35,Nairobi,4.3,0,0
R08490,2023-04-30,Bronze,31,Nairobi,4.6,0,0
R08491,2023-07-10,Silver,36,Cairo,5.0,0,0
R08492,2023-07-09,Bronze,22,Nairobi,4.7,0,1
R08493,2024-07-16,Bronze,32,Cairo,5.0,0,0
R08494,2024-08-09,Bronze,37,Nairobi,3.6,1,1
R08495,2024-02-05,Silver,43,Lagos,5.0,0,1
R08496,2024-03-22,Bronze,41,Cairo,4.4,0,1
R08497,2024-07-19,Bronze,18,Lagos,3.5,0,0
R08498,2023-09-09,Bronze,46,Nairobi,5.0,0,1
R08499,2024-06-21,Bronze,23,Nairobi,4.8,0,0
R08500,2024-02-13,Bronze,18,Cairo,5.0,1,0
R08501,2024-01-01,Bronze,24,Lagos,4.6,0,0
R08502,2024-07-24,Silver,30,Nairobi,4.4,0,0
R08503,2023-08-21,Silver,26,Nairobi,4.3,0,0
R08504,2024-12-10,Bronze,24,Nairobi,3.7,0,1
R08505,2025-03-15,Bronze,18,Lagos,4.4,0,0
R08506,2024-11-06,Gold,35,Cairo,5.0,0,0
R08507,2024-07-12,Bronze,36,Lagos,4.0,0,1
R08508,2024-03-10,Bronze,52,Cairo,3.6,1,0
R08509,2025-04-17,Bronze,47,Lagos,4.3,0,1
R08510,2024-07-29,Silver,27,Nairobi,4.6,0,0
R08511,2025-04-01,Bronze,26,Nairobi,3.9,0,0
R08512,2024-05-19,Bronze,33,Cairo,4.3,0,0
R08513,2024-10-22,Silver,23,Nairobi,5.0,0,0
R08514,2024-10-12,Platinum,27,Cairo,4.1,0,0
R08515,2023-12-06,Gold,24,Nairobi,5.0,0,0
R08516,2024-01-09,Bronze,28,Lagos,4.0,0,1
R08517,2024-10-28,Bronze,18,Lagos,4.1,1,1
R08518,2023-06-13,Silver,30,Cairo,4.1,0,1
R08519,2025-02-07,Bronze,38,Lagos,4.4,0,1
R08520,2024-02-27,Bronze,39,Lagos,4.9,0,1
R08521,2025-01-12,Bronze,42,Lagos,4.3,0,0
R08522,2024-02-18,Bronze,35,Nairobi,5.0,0,0
R08523,2023-07-15,Bronze,44,Nairobi,4.1,0,0
R08524,2024-02-23,Platinum,18,Cairo,4.0,0,1
R08525,2023-07-20,Bronze,24,Lagos,3.6,1,1
R08526,2025-04-18,Bronze,31,Lagos,3.7,0,0
R08527,2024-07-24,Bronze,39,Nairobi,4.5,0,0
R08528,2023-09-29,Bronze,32,Cairo,4.6,0,0
R08529,2024-03-10,Platinum,36,Cairo,3.7,1,0
R08530,2023-05-02,Bronze,45,Cairo,4.7,0,0
R08531,2024-01-17,Bronze,24,Cairo,4.7,0,0
R08532,2023-05-31,Bronze,53,Nairobi,4.3,0,0
R08533,2025-03-06,Bronze,18,Lagos,5.0,0,0
R08534,2025-03-04,Bronze,22,Lagos,3.6,0,0
R08535,2024-03-27,Silver,37,Nairobi,5.0,0,1
R08536,2025-03-25,Gold,33,Cairo,4.3,1,0
R08537,2023-09-20,Bronze,25,Nairobi,5.0,0,0
R08538,2024-10-03,Silver,53,Cairo,4.9,0,0
R08539,2023-06-27,Bronze,48,Nairobi,4.7,0,0
R08540,2023-05-21,Bronze,28,Cairo,4.8,0,1
R08541,2025-03-15,Platinum,30,Lagos,4.0,0,0
R08542,2024-10-02,Bronze,31,Lagos,5.0,0,0
R08543,2025-01-31,Bronze,45,Cairo,4.9,0,0
R08544,2024-12-23,Silver,51,Nairobi,3.9,0,1
R08545,2024-04-27,Bronze,33,Cairo,4.3,0,0
R08546,2024-11-19,Platinum,18,Lagos,4.1,0,0
R08547,2024-01-23,Silver,26,Cairo,4.4,0,0
R08548,2024-12-27,Silver,32,Cairo,4.3,0,1
R08549,2023-10-14,Silver,18,Cairo,4.6,0,0
R08550,2024-10-14,Bronze,32,Cairo,4.4,0,0
R08551,2024-06-30,Silver,42,Lagos,4.8,0,0
R08552,2023-04-30,Gold,31,Lagos,4.9,0,0
R08553,2024-01-24,Platinum,58,Lagos,4.6,1,0
R08554,2023-08-31,Gold,27,Lagos,4.2,0,0
R08555,2025-02-02,Bronze,35,Nairobi,3.8,0,1
R08556,2024-03-02,Bronze,42,Lagos,4.8,0,0
R08557,2025-02-28,Bronze,29,Nairobi,5.0,0,1
R08558,2025-02-25,Bronze,18,Cairo,4.0,0,0
R08559,2024-03-24,Silver,38,Lagos,4.1,0,1
R08560,2023-06-27,Bronze,31,Nairobi,4.4,0,0
R08561,2024-09-23,Bronze,26,Lagos,5.0,0,0
R08562,2024-12-01,Silver,32,Lagos,4.4,0,0
R08563,2025-02-03,Bronze,35,Cairo,3.4,0,1
R08564,2024-04-18,Bronze,36,Lagos,5.0,0,0
R08565,2025-03-22,Platinum,44,Lagos,5.0,1,0
R08566,2024-02-03,Silver,59,Lagos,4.4,0,0
R08567,2025-03-27,Bronze,42,Nairobi,5.0,1,0
R08568,2023-09-15,Bronze,19,Cairo,4.1,0,0
R08569,2024-01-12,Bronze,36,Nairobi,3.9,0,0
R08570,2024-05-04,Bronze,36,Cairo,4.5,0,0
R08571,2024-03-19,Bronze,18,Lagos,4.0,0,0
R08572,2024-02-16,Bronze,19,Cairo,4.5,1,0
R08573,2023-08-14,Silver,25,Cairo,4.2,0,0
R08574,2023-09-24,Platinum,19,Nairobi,5.0,0,0
R08575,2023-08-02,Gold,33,Lagos,4.7,0,0
R08576,2024-10-11,Gold,35,Cairo,4.3,0,0
R08577,2024-04-11,Gold,34,Lagos,5.0,0,0
R08578,2024-05-31,Bronze,36,Nairobi,3.6,0,1
R08579,2023-08-20,Bronze,48,Lagos,5.0,0,0
R08580,2024-07-27,Bronze,31,Nairobi,5.0,0,0
R08581,2023-11-08,Gold,21,Cairo,4.6,0,0
R08582,2024-07-18,Bronze,44,Cairo,4.3,0,1
R08583,2025-03-29,Bronze,36,Cairo,4.4,0,0
R08584,2024-05-20,Bronze,53,Lagos,3.8,0,0
R08585,2025-03-14,Bronze,27,Lagos,5.0,0,0
R08586,2023-05-11,Bronze,39,Nairobi,4.4,0,0
R08587,2025-02-04,Bronze,42,Nairobi,4.3,0,0
R08588,2024-12-06,Gold,35,Lagos,4.1,0,0
R08589,2025-01-20,Gold,18,Cairo,4.7,0,1
R08590,2023-09-03,Bronze,38,Cairo,4.6,0,0
R08591,2023-06-03,Bronze,42,Nairobi,4.5,0,0
R08592,2025-04-18,Silver,39,Nairobi,5.0,0,0
R08593,2025-04-07,Bronze,27,Nairobi,4.3,0,0
R08594,2024-03-22,Gold,23,Lagos,4.4,0,0
R08595,2024-08-29,Bronze,35,Cairo,4.9,0,0
R08596,2025-01-03,Silver,44,Nairobi,4.5,0,0
R08597,2024-06-01,Bronze,38,Lagos,4.5,0,0
R08598,2025-02-13,Bronze,38,Cairo,4.8,0,0
R08599,2024-12-05,Bronze,28,Lagos,4.4,1,0
R08600,2025-03-10,Platinum,51,Nairobi,4.4,0,0
R08601,2023-09-18,Bronze,39,Cairo,3.4,1,0
R08602,2025-01-23,Bronze,37,Cairo,4.9,0,1
R08603,2023-12-03,Gold,47,Cairo,4.7,0,0
R08604,2023-11-16,Bronze,24,Lagos,5.0,0,0
R08605,2023-11-24,Bronze,28,Cairo,4.6,0,0
R08606,2023-11-11,Silver,36,Nairobi,4.1,1,0
R08607,2023-05-29,Silver,31,Cairo,4.9,0,0
R08608,2024-05-10,Bronze,54,Lagos,5.0,0,0
R08609,2023-11-24,Bronze,35,Nairobi,4.2,0,0
R08610,2023-07-28,Platinum,21,Cairo,4.3,1,0
R08611,2024-04-22,Silver,18,Nairobi,4.0,0,0
R08612,2023-05-22,Silver,28,Nairobi,4.3,0,1
R08613,2024-10-02,Bronze,25,Cairo,4.2,0,0
R08614,2024-02-25,Bronze,34,Cairo,4.9,0,0
R08615,2024-12-26,Bronze,40,Lagos,4.4,1,0
R08616,2023-10-01,Bronze,25,Cairo,4.8,0,1
R08617,2025-02-17,Silver,18,Cairo,4.4,1,0
R08618,2024-04-27,Silver,28,Nairobi,4.7,0,0
R08619,2025-01-22,Silver,40,Lagos,4.8,0,0
R08620,2024-11-06,Bronze,36,Cairo,4.3,0,1
R08621,2024-10-05,Silver,26,Cairo,4.8,0,0
R08622,2024-12-28,Bronze,39,Nairobi,3.5,0,0
R08623,2024-01-08,Bronze,33,Lagos,4.4,0,0
R08624,2023-10-19,Platinum,38,Nairobi,5.0,1,1
R08625,2024-03-20,Gold,18,Nairobi,4.3,0,1
R08626,2025-03-28,Gold,55,Nairobi,5.0,0,0
R08627,2023-06-30,Bronze,40,Nairobi,4.4,0,0
R08628,2023-11-21,Gold,45,Nairobi,4.8,1,0
R08629,2024-12-30,Bronze,33,Cairo,3.9,1,0
R08630,2024-04-26,Silver,40,Nairobi,5.0,0,0
R08631,2024-06-23,Silver,23,Cairo,3.6,1,0
R08632,2024-05-06,Bronze,31,Lagos,4.4,0,0
R08633,2023-08-03,Bronze,47,Nairobi,4.3,0,1
R08634,2024-03-09,Silver,40,Nairobi,4.2,0,0
R08635,2023-05-10,Bronze,47,Lagos,5.0,0,0
R08636,2023-10-11,Bronze,32,Lagos,3.9,0,0
R08637,2023-08-22,Bronze,23,Nairobi,4.9,1,0
R08638,2023-12-08,Bronze,37,Cairo,3.7,0,0
R08639,2023-05-06,Bronze,40,Nairobi,4.7,0,1
R08640,2024-09-08,Bronze,42,Lagos,4.3,0,1
R08641,2023-06-19,Bronze,39,Lagos,4.3,1,1
R08642,2024-10-07,Bronze,25,Cairo,4.2,0,1
R08643,2025-03-06,Silver,30,Nairobi,4.1,0,1
R08644,2023-10-05,Silver,30,Cairo,4.5,0,0
R08645,2023-06-08,Bronze,34,Lagos,4.6,0,1
R08646,2024-08-24,Silver,34,Nairobi,4.1,0,0
R08647,2025-01-20,Bronze,37,Cairo,3.7,0,1
R08648,2024-01-18,Silver,45,Lagos,4.8,0,0
R08649,2025-01-19,Bronze,32,Cairo,4.5,0,0
R08650,2023-08-29,Silver,33,Nairobi,5.0,0,0
R08651,2024-04-21,Bronze,33,Cairo,4.5,0,0
R08652,2024-02-23,Bronze,30,Lagos,5.0,0,0
R08653,2023-10-29,Silver,34,Lagos,4.2,0,0
R08654,2025-04-19,Bronze,27,Lagos,4.7,0,0
R08655,2024-06-04,Bronze,26,Cairo,4.2,0,1
R08656,2024-07-25,Bronze,27,Cairo,4.8,1,1
R08657,2023-08-22,Silver,37,Cairo,5.0,0,1
R08658,2023-08-19,Silver,40,Lagos,5.0,0,0
R08659,2024-08-11,Silver,44,Nairobi,4.1,0,0
R08660,2023-08-12,Bronze,40,Nairobi,4.3,0,0
R08661,2024-04-18,Bronze,50,Nairobi,4.6,0,0
R08662,2023-05-06,Bronze,37,Lagos,4.9,0,1
R08663,2023-05-02,Silver,33,Nairobi,4.8,0,0
R08664,2023-10-02,Bronze,36,Nairobi,4.8,0,0
R08665,2024-09-01,Gold,49,Lagos,5.0,0,0
R08666,2025-02-07,Bronze,19,Nairobi,4.3,0,0
R08667,2025-02-05,Silver,39,Nairobi,4.2,0,0
R08668,2024-02-14,Bronze,60,Lagos,3.9,0,0
R08669,2023-07-29,Bronze,33,Lagos,4.4,0,0
R08670,2025-01-29,Bronze,34,Nairobi,4.8,0,0
R08671,2023-06-02,Bronze,50,Nairobi,3.6,0,0
R08672,2024-02-16,Platinum,21,Nairobi,4.3,0,1
R08673,2024-08-03,Bronze,27,Lagos,3.8,1,0
R08674,2024-03-31,Gold,30,Nairobi,4.7,0,0
R08675,2023-09-21,Bronze,26,Cairo,3.9,0,1
R08676,2024-12-03,Bronze,37,Nairobi,4.6,0,0
R08677,2024-08-25,Bronze,37,Lagos,4.6,1,0
R08678,2025-03-29,Bronze,51,Nairobi,5.0,0,0
R08679,2024-02-01,Bronze,31,Lagos,4.1,0,0
R08680,2023-08-06,Silver,18,Nairobi,5.0,0,0
R08681,2024-01-27,Bronze,31,Nairobi,3.9,0,1
R08682,2024-07-20,Bronze,30,Lagos,4.1,0,0
R08683,2023-12-04,Bronze,19,Cairo,4.5,0,1
R08684,2024-10-07,Bronze,40,Nairobi,4.3,0,0
R08685,2025-02-05,Bronze,38,Nairobi,3.7,0,0
R08686,2025-03-12,Bronze,30,Nairobi,4.0,0,0
R08687,2024-12-31,Bronze,29,Nairobi,4.8,0,1
R08688,2023-09-16,Bronze,38,Lagos,4.2,0,1
R08689,2024-01-15,Bronze,43,Cairo,5.0,0,1
R08690,2025-01-24,Bronze,28,Nairobi,4.1,0,0
R08691,2023-11-29,Silver,38,Nairobi,4.8,0,0
R08692,2024-12-20,Silver,43,Cairo,5.0,0,1
R08693,2025-01-02,Bronze,23,Nairobi,3.9,0,1
R08694,2025-03-11,Bronze,27,Lagos,5.0,0,0
R08695,2023-12-16,Bronze,18,Cairo,4.3,0,1
R08696,2023-08-28,Bronze,31,Nairobi,4.3,0,0
R08697,2023-05-18,Platinum,50,Nairobi,4.7,0,0
R08698,2024-04-13,Bronze,59,Lagos,4.9,0,0
R08699,2023-09-08,Bronze,42,Cairo,5.0,0,0
R08700,2023-10-27,Silver,37,Cairo,5.0,1,0
R08701,2023-09-22,Bronze,32,Lagos,4.3,0,0
R08702,2024-04-14,Bronze,36,Cairo,4.4,0,0
R08703,2025-02-08,Gold,32,Lagos,4.5,0,0
R08704,2025-04-03,Bronze,57,Nairobi,4.6,0,0
R08705,2023-07-05,Gold,35,Lagos,5.0,0,0
R08706,2023-12-02,Bronze,37,Nairobi,4.7,0,0
R08707,2025-01-15,Bronze,26,Nairobi,3.8,0,0
R08708,2023-11-12,Bronze,34,Nairobi,5.0,0,0
R08709,2024-02-13,Silver,38,Cairo,4.8,0,1
R08710,2024-12-28,Bronze,40,Lagos,4.2,1,0
R08711,2023-09-23,Bronze,45,Cairo,4.2,0,0
R08712,2023-06-05,Gold,52,Cairo,4.1,0,1
R08713,2024-07-17,Bronze,32,Nairobi,4.8,0,0
R08714,2024-06-01,Silver,37,Nairobi,5.0,0,0
R08715,2024-02-15,Bronze,27,Lagos,4.4,0,0
R08716,2024-07-27,Bronze,34,Nairobi,3.5,0,0
R08717,2023-07-19,Bronze,49,Cairo,4.7,1,0
R08718,2024-04-25,Silver,31,Nairobi,3.7,0,0
R08719,2023-08-04,Bronze,36,Lagos,4.4,0,1
R08720,2023-12-27,Silver,18,Cairo,4.2,0,0
R08721,2024-12-08,Bronze,37,Cairo,4.4,0,0
R08722,2024-10-04,Gold,30,Nairobi,4.1,0,1
R08723,2023-09-17,Silver,43,Lagos,4.2,0,1
R08724,2024-04-02,Bronze,37,Lagos,4.0,0,1
R08725,2023-06-17,Silver,33,Nairobi,4.5,0,1
R08726,2024-11-11,Bronze,36,Nairobi,5.0,0,0
R08727,2025-03-15,Bronze,36,Cairo,4.6,0,0
R08728,2024-08-06,Bronze,50,Cairo,4.0,0,0
R08729,2023-11-25,Silver,32,Cairo,4.1,0,0
R08730,2024-08-02,Platinum,45,Lagos,4.5,0,0
R08731,2024-05-04,Silver,44,Cairo,4.7,0,0
R08732,2024-04-24,Silver,28,Lagos,5.0,0,0
R08733,2024-09-06,Silver,49,Nairobi,4.2,0,0
R08734,2024-07-12,Bronze,21,Cairo,3.6,0,0
R08735,2023-12-26,Bronze,31,Nairobi,4.7,0,1
R08736,2023-09-11,Bronze,31,Nairobi,4.4,0,0
R08737,2023-09-21,Silver,22,Lagos,4.5,0,0
R08738,2025-02-19,Bronze,43,Lagos,3.5,0,1
R08739,2023-08-28,Silver,36,Nairobi,3.4,0,0
R08740,2023-12-02,Bronze,18,Cairo,3.7,0,0
R08741,2024-04-04,Bronze,28,Lagos,4.7,0,0
R08742,2024-03-15,Bronze,46,Lagos,4.7,0,1
R08743,2024-05-01,Bronze,50,Nairobi,5.0,0,1
R08744,2023-07-23,Bronze,30,Nairobi,4.5,0,0
R08745,2023-05-30,Bronze,33,Cairo,4.3,0,1
R08746,2024-10-01,Bronze,43,Lagos,4.1,1,0
R08747,2025-04-05,Bronze,29,Lagos,4.6,0,1
R08748,2024-09-12,Bronze,34,Lagos,5.0,0,0
R08749,2024-07-28,Bronze,20,Cairo,5.0,0,0
R08750,2023-06-27,Bronze,19,Cairo,4.6,0,0
R08751,2023-05-27,Bronze,39,Cairo,4.5,1,0
R08752,2023-10-26,Bronze,35,Cairo,4.5,0,0
R08753,2025-01-16,Bronze,37,Lagos,4.4,0,0
R08754,2025-01-04,Bronze,38,Cairo,4.4,0,0
R08755,2025-02-04,Bronze,33,Cairo,4.8,0,1
R08756,2024-09-08,Silver,18,Nairobi,4.6,1,0
R08757,2023-06-13,Platinum,43,Nairobi,4.7,0,0
R08758,2024-09-06,Silver,35,Nairobi,5.0,0,1
R08759,2023-05-02,Gold,40,Nairobi,4.8,1,0
R08760,2023-09-06,Bronze,39,Nairobi,5.0,0,0
R08761,2024-09-09,Bronze,33,Cairo,3.5,0,0
R08762,2024-08-27,Bronze,39,Lagos,4.4,1,0
R08763,2023-05-10,Gold,39,Lagos,4.6,0,0
R08764,2024-10-11,Bronze,31,Lagos,4.9,0,0
R08765,2023-07-31,Bronze,33,Nairobi,3.8,0,1
R08766,2023-12-30,Bronze,35,Lagos,4.2,0,0
R08767,2024-10-06,Bronze,46,Lagos,4.4,0,0
R08768,2024-01-08,Silver,30,Nairobi,5.0,0,0
R08769,2024-09-27,Bronze,31,Nairobi,4.4,0,0
R08770,2023-06-23,Bronze,31,Nairobi,4.7,0,1
R08771,2024-11-20,Bronze,29,Lagos,4.3,0,0
R08772,2025-04-01,Bronze,48,Nairobi,4.3,1,0
R08773,2024-08-29,Silver,32,Lagos,4.9,1,0
R08774,2024-11-25,Silver,31,Lagos,4.9,0,0
R08775,2025-01-15,Bronze,40,Lagos,4.1,0,0
R08776,2024-03-23,Bronze,43,Lagos,4.0,0,0
R08777,2023-06-16,Bronze,39,Lagos,4.3,0,1
R08778,2024-12-19,Bronze,42,Lagos,4.7,0,0
R08779,2025-01-02,Bronze,34,Nairobi,5.0,1,0
R08780,2024-12-29,Bronze,30,Lagos,3.9,0,1
R08781,2023-08-30,Bronze,48,Cairo,3.8,0,0
R08782,2023-09-29,Bronze,42,Cairo,3.9,0,1
R08783,2023-07-29,Bronze,45,Nairobi,5.0,0,1
R08784,2023-12-06,Bronze,33,Nairobi,4.4,0,0
R08785,2023-11-15,Silver,27,Nairobi,3.5,1,0
R08786,2025-03-02,Silver,46,Nairobi,4.8,0,1
R08787,2024-03-25,Bronze,38,Nairobi,3.5,0,0
R08788,2023-07-05,Platinum,27,Lagos,4.4,0,0
R08789,2024-04-01,Bronze,25,Nairobi,4.4,0,0
R08790,2024-08-02,Silver,50,Lagos,3.8,1,0
R08791,2024-02-28,Bronze,18,Cairo,4.2,0,0
R08792,2023-10-21,Bronze,45,Cairo,3.8,0,0
R08793,2025-02-28,Silver,34,Lagos,3.7,0,0
R08794,2023-11-16,Gold,38,Lagos,4.5,0,1
R08795,2023-05-31,Silver,19,Lagos,5.0,0,1
R08796,2023-10-05,Silver,28,Lagos,3.9,0,0
R08797,2024-03-22,Bronze,32,Cairo,4.2,0,0
R08798,2024-02-10,Bronze,31,Cairo,4.2,0,0
R08799,2024-04-17,Silver,41,Lagos,4.6,0,0
R08800,2025-03-30,Bronze,33,Cairo,4.3,0,1
R08801,2024-10-28,Silver,43,Lagos,4.9,1,0
R08802,2024-06-28,Bronze,32,Nairobi,3.9,0,0
R08803,2024-07-05,Bronze,48,Lagos,4.7,0,0
R08804,2024-04-25,Bronze,41,Cairo,4.6,0,0
R08805,2023-07-23,Bronze,30,Lagos,3.8,0,1
R08806,2025-02-18,Bronze,40,Nairobi,5.0,0,0
R08807,2024-10-30,Bronze,37,Nairobi,3.5,0,0
R08808,2024-03-05,Silver,38,Cairo,5.0,0,1
R08809,2024-03-27,Bronze,60,Cairo,3.9,1,0
R08810,2024-07-09,Bronze,47,Lagos,4.4,0,1
R08811,2024-05-28,Bronze,41,Lagos,5.0,0,1
R08812,2023-06-20,Silver,49,Cairo,4.5,0,0
R08813,2023-05-05,Bronze,34,Nairobi,5.0,0,0
R08814,2025-02-21,Bronze,45,Nairobi,4.2,0,1
R08815,2024-01-05,Silver,38,Cairo,3.6,0,0
R08816,2024-01-01,Silver,25,Lagos,4.0,0,0
R08817,2024-08-25,Silver,23,Cairo,4.9,0,0
R08818,2024-05-06,Bronze,21,Lagos,4.4,0,0
R08819,2023-11-05,Silver,42,Lagos,3.9,0,1
R08820,2024-03-31,Bronze,35,Nairobi,4.8,0,0
R08821,2023-08-10,Platinum,19,Lagos,5.0,0,0
R08822,2024-11-18,Gold,35,Nairobi,3.7,0,0
R08823,2024-06-05,Silver,46,Nairobi,4.8,1,0
R08824,2023-09-17,Platinum,38,Cairo,4.0,0,1
R08825,2023-10-09,Platinum,28,Cairo,3.9,0,0
R08826,2025-01-10,Bronze,48,Nairobi,4.4,1,0
R08827,2024-03-11,Bronze,25,Lagos,4.3,0,0
R08828,2024-02-18,Silver,21,Lagos,4.3,0,0
R08829,2025-03-02,Silver,41,Lagos,5.0,0,0
R08830,2024-03-24,Bronze,33,Lagos,3.7,0,0
R08831,2024-03-25,Bronze,27,Cairo,4.6,0,0
R08832,2025-04-05,Bronze,30,Cairo,4.8,0,1
R08833,2024-06-24,Bronze,39,Cairo,5.0,0,0
R08834,2024-12-08,Bronze,35,Lagos,4.7,0,0
R08835,2023-10-25,Silver,18,Nairobi,4.7,0,0
R08836,2025-02-01,Bronze,39,Cairo,4.7,0,0
R08837,2024-01-04,Silver,26,Cairo,4.2,0,0
R08838,2023-10-28,Platinum,32,Cairo,5.0,0,0
R08839,2025-03-04,Silver,28,Lagos,3.4,0,1
R08840,2024-12-25,Silver,46,Nairobi,4.3,0,0
R08841,2023-05-03,Silver,36,Cairo,4.5,0,1
R08842,2024-04-15,Bronze,36,Nairobi,4.2,0,0
R08843,2023-07-25,Bronze,34,Lagos,4.3,0,0
R08844,2025-01-26,Bronze,22,Nairobi,3.9,0,0
R08845,2023-10-12,Platinum,41,Lagos,4.5,0,1
R08846,2024-02-04,Gold,31,Cairo,4.6,0,0
R08847,2024-08-11,Bronze,40,Lagos,4.8,0,0
R08848,2023-05-12,Bronze,33,Nairobi,4.6,0,0
R08849,2025-03-22,Gold,27,Lagos,5.0,1,1
R08850,2024-05-06,Bronze,34,Cairo,4.6,0,1
R08851,2023-12-03,Bronze,31,Nairobi,4.7,0,0
R08852,2024-11-21,Bronze,57,Lagos,4.8,0,0
R08853,2024-07-20,Bronze,29,Lagos,3.9,0,1
R08854,2023-06-20,Bronze,37,Cairo,4.0,0,1
R08855,2024-11-10,Bronze,40,Nairobi,4.1,0,1
R08856,2023-06-07,Bronze,46,Nairobi,4.0,0,1
R08857,2025-03-15,Silver,51,Cairo,3.6,0,1
R08858,2024-12-01,Silver,36,Cairo,4.4,0,0
R08859,2023-08-30,Silver,36,Nairobi,4.6,0,0
R08860,2024-05-23,Bronze,23,Lagos,4.9,0,1
R08861,2024-03-02,Bronze,28,Lagos,3.9,0,0
R08862,2024-11-24,Gold,58,Lagos,5.0,0,0
R08863,2024-03-08,Bronze,36,Nairobi,3.5,0,0
R08864,2024-01-28,Bronze,18,Nairobi,5.0,0,0
R08865,2023-05-24,Bronze,42,Lagos,4.3,0,0
R08866,2025-04-18,Silver,25,Lagos,4.5,0,0
R08867,2023-08-25,Bronze,22,Cairo,4.7,1,0
R08868,2023-12-10,Bronze,31,Cairo,4.5,1,1
R08869,2024-09-25,Bronze,35,Nairobi,4.6,0,0
R08870,2024-01-02,Bronze,19,Nairobi,4.6,0,0
R08871,2025-04-18,Bronze,36,Cairo,5.0,0,1
R08872,2023-11-18,Bronze,21,Cairo,4.6,0,0
R08873,2023-07-09,Bronze,50,Nairobi,4.7,0,1
R08874,2024-03-08,Bronze,43,Lagos,4.6,0,0
R08875,2023-10-29,Bronze,24,Lagos,3.8,0,0
R08876,2024-09-02,Silver,25,Lagos,3.7,0,0
R08877,2024-02-09,Bronze,26,Nairobi,4.6,0,1
R08878,2023-11-16,Bronze,50,Cairo,4.3,0,0
R08879,2024-03-16,Silver,55,Lagos,4.8,0,0
R08880,2023-10-18,Bronze,38,Lagos,4.8,0,0
